"GEO_ID","NAME","B25001_001E","B25001_001M",
"1400000US36085001800","Census Tract 18, Richmond County, New York","205","41",
"1400000US36085002001","Census Tract 20.01, Richmond County, New York","1073","59",
"1400000US36085002002","Census Tract 20.02, Richmond County, New York","1297","62",
"1400000US36085002100","Census Tract 21, Richmond County, New York","2048","79",
"1400000US36085002700","Census Tract 27, Richmond County, New York","514","59",
"1400000US36085002900","Census Tract 29, Richmond County, New York","2072","103",
"1400000US36085003300","Census Tract 33, Richmond County, New York","1509","72",
"1400000US36085003600","Census Tract 36, Richmond County, New York","913","46",
"1400000US36085003900","Census Tract 39, Richmond County, New York","1066","31",
"1400000US36085004000","Census Tract 40, Richmond County, New York","4901","187",
"1400000US36085004700","Census Tract 47, Richmond County, New York","1033","92",
"1400000US36085005000","Census Tract 50, Richmond County, New York","1512","70",
"1400000US36085005900","Census Tract 59, Richmond County, New York","1218","25",
"1400000US36085006400","Census Tract 64, Richmond County, New York","1340","55",
"1400000US36085006700","Census Tract 67, Richmond County, New York","1251","27",
"1400000US36085007000","Census Tract 70, Richmond County, New York","2949","126",
"1400000US36085007400","Census Tract 74, Richmond County, New York","1804","75",
"1400000US36085007500","Census Tract 75, Richmond County, New York","1233","88",
"1400000US36085007700","Census Tract 77, Richmond County, New York","568","45",
"1400000US36085008100","Census Tract 81, Richmond County, New York","1916","102",
"1400000US36085009601","Census Tract 96.01, Richmond County, New York","1610","34",
"1400000US36085009602","Census Tract 96.02, Richmond County, New York","1419","76",
"1400000US36085009700","Census Tract 97, Richmond County, New York","1661","43",
"1400000US36085010500","Census Tract 105, Richmond County, New York","1841","94",
"1400000US36085011201","Census Tract 112.01, Richmond County, New York","2082","151",
"1400000US36085011202","Census Tract 112.02, Richmond County, New York","2214","176",
"1400000US36085011401","Census Tract 114.01, Richmond County, New York","1404","65",
"1400000US36085011402","Census Tract 114.02, Richmond County, New York","1439","41",
"1400000US36085012100","Census Tract 121, Richmond County, New York","1186","28",
"1400000US36085012200","Census Tract 122, Richmond County, New York","1550","27",
"1400000US36085012500","Census Tract 125, Richmond County, New York","1091","45",
"1400000US36085012804","Census Tract 128.04, Richmond County, New York","1748","51",
"1400000US36085012805","Census Tract 128.05, Richmond County, New York","978","120",
"1400000US36085012806","Census Tract 128.06, Richmond County, New York","2376","146",
"1400000US36085013201","Census Tract 132.01, Richmond County, New York","601","14",
"1400000US36085013203","Census Tract 132.03, Richmond County, New York","2181","43",
"1400000US36085013204","Census Tract 132.04, Richmond County, New York","1939","50",
"1400000US36085013301","Census Tract 133.01, Richmond County, New York","654","37",
"1400000US36085013302","Census Tract 133.02, Richmond County, New York","1111","92",
"1400000US36085013400","Census Tract 134, Richmond County, New York","1611","58",
"1400000US36085013800","Census Tract 138, Richmond County, New York","2450","37",
"1400000US36085014100","Census Tract 141, Richmond County, New York","996","49",
"1400000US36085014604","Census Tract 146.04, Richmond County, New York","2718","56",
"1400000US36085014605","Census Tract 146.05, Richmond County, New York","1378","51",
"1400000US36085014606","Census Tract 146.06, Richmond County, New York","2491","77",
"1400000US36085014607","Census Tract 146.07, Richmond County, New York","1704","29",
"1400000US36085014608","Census Tract 146.08, Richmond County, New York","1276","58",
"1400000US36085014700","Census Tract 147, Richmond County, New York","1524","50",
"1400000US36085015100","Census Tract 151, Richmond County, New York","2112","76",
"1400000US36085015400","Census Tract 154, Richmond County, New York","0","12",
"1400000US36085015601","Census Tract 156.01, Richmond County, New York","2559","53",
"1400000US36085015602","Census Tract 156.02, Richmond County, New York","1158","59",
"1400000US36085015603","Census Tract 156.03, Richmond County, New York","1829","60",
"1400000US36085016901","Census Tract 169.01, Richmond County, New York","1190","44",
"1400000US36085017005","Census Tract 170.05, Richmond County, New York","1775","60",
"1400000US36085017007","Census Tract 170.07, Richmond County, New York","1962","43",
"1400000US36085017008","Census Tract 170.08, Richmond County, New York","2692","35",
"1400000US36085017009","Census Tract 170.09, Richmond County, New York","1663","48",
"1400000US36085017010","Census Tract 170.10, Richmond County, New York","3191","58",
"1400000US36085017011","Census Tract 170.11, Richmond County, New York","1854","60",
"1400000US36085017012","Census Tract 170.12, Richmond County, New York","1767","53",
"1400000US36085017300","Census Tract 173, Richmond County, New York","1007","31",
"1400000US36085017600","Census Tract 176, Richmond County, New York","1780","40",
"1400000US36085017700","Census Tract 177, Richmond County, New York","2465","95",
"1400000US36085018100","Census Tract 181, Richmond County, New York","1137","47",
"1400000US36085018701","Census Tract 187.01, Richmond County, New York","688","28",
"1400000US36085018702","Census Tract 187.02, Richmond County, New York","2413","43",
"1400000US36085018901","Census Tract 189.01, Richmond County, New York","2057","84",
"1400000US36085018902","Census Tract 189.02, Richmond County, New York","1866","48",
"1400000US36085019700","Census Tract 197, Richmond County, New York","717","17",
"1400000US36085019800","Census Tract 198, Richmond County, New York","2445","79",
"1400000US36085020100","Census Tract 201, Richmond County, New York","1303","76",
"1400000US36085020700","Census Tract 207, Richmond County, New York","2214","88",
"1400000US36085020801","Census Tract 208.01, Richmond County, New York","3316","90",
"1400000US36085020803","Census Tract 208.03, Richmond County, New York","2482","91",
"1400000US36085020804","Census Tract 208.04, Richmond County, New York","2065","31",
"1400000US36085021300","Census Tract 213, Richmond County, New York","1741","85",
"1400000US36085022300","Census Tract 223, Richmond County, New York","1012","45",
"1400000US36085022600","Census Tract 226, Richmond County, New York","2936","115",
"1400000US36085022800","Census Tract 228, Richmond County, New York","9","8",
"1400000US36085023100","Census Tract 231, Richmond County, New York","1497","94",
"1400000US36085023900","Census Tract 239, Richmond County, New York","1203","43",
"1400000US36085024401","Census Tract 244.01, Richmond County, New York","2158","86",
"1400000US36085024402","Census Tract 244.02, Richmond County, New York","1758","55",
"1400000US36085024700","Census Tract 247, Richmond County, New York","1059","41",
"1400000US36085024800","Census Tract 248, Richmond County, New York","1803","67",
"1400000US36085025100","Census Tract 251, Richmond County, New York","2239","50",
"1400000US36085027301","Census Tract 273.01, Richmond County, New York","1637","62",
"1400000US36085027302","Census Tract 273.02, Richmond County, New York","1400","30",
"1400000US36085027702","Census Tract 277.02, Richmond County, New York","3062","79",
"1400000US36085027704","Census Tract 277.04, Richmond County, New York","1617","44",
"1400000US36085027705","Census Tract 277.05, Richmond County, New York","1985","56",
"1400000US36085027706","Census Tract 277.06, Richmond County, New York","1179","49",
"1400000US36085027900","Census Tract 279, Richmond County, New York","679","40",
"1400000US36085029102","Census Tract 291.02, Richmond County, New York","1091","44",
"1400000US36085029103","Census Tract 291.03, Richmond County, New York","2713","122",
"1400000US36085029104","Census Tract 291.04, Richmond County, New York","2419","97",
"1400000US36085030301","Census Tract 303.01, Richmond County, New York","1910","56",
"1400000US36085030302","Census Tract 303.02, Richmond County, New York","2170","72",
"1400000US36085031901","Census Tract 319.01, Richmond County, New York","1199","77",
"1400000US36085031902","Census Tract 319.02, Richmond County, New York","1856","102",
"1400000US36085032300","Census Tract 323, Richmond County, New York","506","25",
"1400000US36085990100","Census Tract 9901, Richmond County, New York","0","12",
"1400000US36087010101","Census Tract 101.01, Rockland County, New York","2045","75",
"1400000US36087010102","Census Tract 101.02, Rockland County, New York","1770","115",
"1400000US36087010200","Census Tract 102, Rockland County, New York","1754","74",
"1400000US36087010501","Census Tract 105.01, Rockland County, New York","1564","95",
"1400000US36087010502","Census Tract 105.02, Rockland County, New York","2897","145",
"1400000US36087010503","Census Tract 105.03, Rockland County, New York","844","55",
"1400000US36087010601","Census Tract 106.01, Rockland County, New York","1232","97",
"1400000US36087010602","Census Tract 106.02, Rockland County, New York","2204","150",
"1400000US36087010701","Census Tract 107.01, Rockland County, New York","1370","102",
"1400000US36087010702","Census Tract 107.02, Rockland County, New York","1206","86",
"1400000US36087010703","Census Tract 107.03, Rockland County, New York","1382","98",
"1400000US36087010801","Census Tract 108.01, Rockland County, New York","1556","65",
"1400000US36087010802","Census Tract 108.02, Rockland County, New York","1831","47",
"1400000US36087010803","Census Tract 108.03, Rockland County, New York","2051","53",
"1400000US36087010804","Census Tract 108.04, Rockland County, New York","1397","44",
"1400000US36087010901","Census Tract 109.01, Rockland County, New York","1637","70",
"1400000US36087010902","Census Tract 109.02, Rockland County, New York","1544","82",
"1400000US36087011000","Census Tract 110, Rockland County, New York","819","26",
"1400000US36087011101","Census Tract 111.01, Rockland County, New York","2128","72",
"1400000US36087011102","Census Tract 111.02, Rockland County, New York","2574","88",
"1400000US36087011200","Census Tract 112, Rockland County, New York","2312","57",
"1400000US36087011301","Census Tract 113.01, Rockland County, New York","2479","220",
"1400000US36087011302","Census Tract 113.02, Rockland County, New York","1846","67",
"1400000US36087011303","Census Tract 113.03, Rockland County, New York","2361","96",
"1400000US36087011401","Census Tract 114.01, Rockland County, New York","1418","47",
"1400000US36087011403","Census Tract 114.03, Rockland County, New York","1971","61",
"1400000US36087011404","Census Tract 114.04, Rockland County, New York","1870","69",
"1400000US36087011405","Census Tract 114.05, Rockland County, New York","1337","39",
"1400000US36087011501","Census Tract 115.01, Rockland County, New York","2027","138",
"1400000US36087011502","Census Tract 115.02, Rockland County, New York","1990","185",
"1400000US36087011504","Census Tract 115.04, Rockland County, New York","1848","120",
"1400000US36087011505","Census Tract 115.05, Rockland County, New York","666","63",
"1400000US36087011506","Census Tract 115.06, Rockland County, New York","981","66",
"1400000US36087011601","Census Tract 116.01, Rockland County, New York","1128","109",
"1400000US36087011602","Census Tract 116.02, Rockland County, New York","2164","151",
"1400000US36087011603","Census Tract 116.03, Rockland County, New York","1881","171",
"1400000US36087011700","Census Tract 117, Rockland County, New York","1205","80",
"1400000US36087011800","Census Tract 118, Rockland County, New York","323","26",
"1400000US36087011901","Census Tract 119.01, Rockland County, New York","1349","77",
"1400000US36087011902","Census Tract 119.02, Rockland County, New York","1507","88",
"1400000US36087012000","Census Tract 120, Rockland County, New York","1855","100",
"1400000US36087012101","Census Tract 121.01, Rockland County, New York","1306","73",
"1400000US36087012102","Census Tract 121.02, Rockland County, New York","1772","127",
"1400000US36087012103","Census Tract 121.03, Rockland County, New York","1257","84",
"1400000US36087012105","Census Tract 121.05, Rockland County, New York","1170","84",
"1400000US36087012106","Census Tract 121.06, Rockland County, New York","852","56",
"1400000US36087012202","Census Tract 122.02, Rockland County, New York","2293","145",
"1400000US36087012203","Census Tract 122.03, Rockland County, New York","1055","56",
"1400000US36087012204","Census Tract 122.04, Rockland County, New York","687","62",
"1400000US36087012300","Census Tract 123, Rockland County, New York","1797","117",
"1400000US36087012401","Census Tract 124.01, Rockland County, New York","2297","105",
"1400000US36087012402","Census Tract 124.02, Rockland County, New York","1532","95",
"1400000US36087012501","Census Tract 125.01, Rockland County, New York","1309","80",
"1400000US36087012502","Census Tract 125.02, Rockland County, New York","1687","131",
"1400000US36087012600","Census Tract 126, Rockland County, New York","2179","101",
"1400000US36087012700","Census Tract 127, Rockland County, New York","1837","81",
"1400000US36087012800","Census Tract 128, Rockland County, New York","2459","80",
"1400000US36087013001","Census Tract 130.01, Rockland County, New York","793","42",
"1400000US36087013002","Census Tract 130.02, Rockland County, New York","1689","84",
"1400000US36087013003","Census Tract 130.03, Rockland County, New York","1083","53",
"1400000US36087013100","Census Tract 131, Rockland County, New York","3245","342",
"1400000US36087013200","Census Tract 132, Rockland County, New York","1327","106",
"1400000US36087013300","Census Tract 133, Rockland County, New York","1396","166",
"1400000US36087013401","Census Tract 134.01, Rockland County, New York","1552","71",
"1400000US36087013402","Census Tract 134.02, Rockland County, New York","1399","71",
"1400000US36089490100","Census Tract 4901, St. Lawrence County, New York","1682","70",
"1400000US36089490200","Census Tract 4902, St. Lawrence County, New York","1671","92",
"1400000US36089490300","Census Tract 4903, St. Lawrence County, New York","2516","149",
"1400000US36089490400","Census Tract 4904, St. Lawrence County, New York","1447","124",
"1400000US36089490500","Census Tract 4905, St. Lawrence County, New York","1888","74",
"1400000US36089490600","Census Tract 4906, St. Lawrence County, New York","2130","191",
"1400000US36089490700","Census Tract 4907, St. Lawrence County, New York","2953","207",
"1400000US36089490800","Census Tract 4908, St. Lawrence County, New York","1742","155",
"1400000US36089490900","Census Tract 4909, St. Lawrence County, New York","1774","193",
"1400000US36089491000","Census Tract 4910, St. Lawrence County, New York","2226","143",
"1400000US36089491100","Census Tract 4911, St. Lawrence County, New York","10","8",
"1400000US36089491200","Census Tract 4912, St. Lawrence County, New York","22","22",
"1400000US36089491300","Census Tract 4913, St. Lawrence County, New York","1749","233",
"1400000US36089491400","Census Tract 4914, St. Lawrence County, New York","1606","89",
"1400000US36089491500","Census Tract 4915, St. Lawrence County, New York","1793","98",
"1400000US36089491600","Census Tract 4916, St. Lawrence County, New York","1002","66",
"1400000US36089491700","Census Tract 4917, St. Lawrence County, New York","2046","164",
"1400000US36089491800","Census Tract 4918, St. Lawrence County, New York","2019","76",
"1400000US36089491900","Census Tract 4919, St. Lawrence County, New York","0","12",
"1400000US36089492000","Census Tract 4920, St. Lawrence County, New York","2226","223",
"1400000US36089492100","Census Tract 4921, St. Lawrence County, New York","1588","131",
"1400000US36089492300","Census Tract 4923, St. Lawrence County, New York","3930","98",
"1400000US36089492400","Census Tract 4924, St. Lawrence County, New York","1568","47",
"1400000US36089492500","Census Tract 4925, St. Lawrence County, New York","2752","68",
"1400000US36089492600","Census Tract 4926, St. Lawrence County, New York","3187","109",
"1400000US36089492700","Census Tract 4927, St. Lawrence County, New York","2923","168",
"1400000US36089492800","Census Tract 4928, St. Lawrence County, New York","2758","54",
"1400000US36089492900","Census Tract 4929, St. Lawrence County, New York","1986","56",
"1400000US36091060101","Census Tract 601.01, Saratoga County, New York","2418","126",
"1400000US36091060102","Census Tract 601.02, Saratoga County, New York","2600","142",
"1400000US36091060200","Census Tract 602, Saratoga County, New York","1837","150",
"1400000US36091060300","Census Tract 603, Saratoga County, New York","1795","115",
"1400000US36091060400","Census Tract 604, Saratoga County, New York","1130","72",
"1400000US36091060501","Census Tract 605.01, Saratoga County, New York","1037","57",
"1400000US36091060502","Census Tract 605.02, Saratoga County, New York","3499","74",
"1400000US36091060503","Census Tract 605.03, Saratoga County, New York","1059","73",
"1400000US36091060601","Census Tract 606.01, Saratoga County, New York","1471","81",
"1400000US36091060602","Census Tract 606.02, Saratoga County, New York","2200","124",
"1400000US36091060701","Census Tract 607.01, Saratoga County, New York","3233","148",
"1400000US36091060702","Census Tract 607.02, Saratoga County, New York","3792","151",
"1400000US36091060800","Census Tract 608, Saratoga County, New York","1892","90",
"1400000US36091060901","Census Tract 609.01, Saratoga County, New York","1836","127",
"1400000US36091060902","Census Tract 609.02, Saratoga County, New York","831","68",
"1400000US36091061000","Census Tract 610, Saratoga County, New York","3206","131",
"1400000US36091061100","Census Tract 611, Saratoga County, New York","3017","174",
"1400000US36091061200","Census Tract 612, Saratoga County, New York","3092","130",
"1400000US36091061301","Census Tract 613.01, Saratoga County, New York","1968","99",
"1400000US36091061302","Census Tract 613.02, Saratoga County, New York","3198","150",
"1400000US36091061303","Census Tract 613.03, Saratoga County, New York","4","4",
"1400000US36091061401","Census Tract 614.01, Saratoga County, New York","2112","132",
"1400000US36091061403","Census Tract 614.03, Saratoga County, New York","2926","147",
"1400000US36091061404","Census Tract 614.04, Saratoga County, New York","1215","67",
"1400000US36091061500","Census Tract 615, Saratoga County, New York","1938","158",
"1400000US36091061600","Census Tract 616, Saratoga County, New York","1655","89",
"1400000US36091061701","Census Tract 617.01, Saratoga County, New York","2386","119",
"1400000US36091061702","Census Tract 617.02, Saratoga County, New York","1714","94",
"1400000US36091061800","Census Tract 618, Saratoga County, New York","2578","226",
"1400000US36091061901","Census Tract 619.01, Saratoga County, New York","4410","206",
"1400000US36091061903","Census Tract 619.03, Saratoga County, New York","3131","196",
"1400000US36091062000","Census Tract 620, Saratoga County, New York","3012","162",
"1400000US36091062100","Census Tract 621, Saratoga County, New York","875","61",
"1400000US36091062200","Census Tract 622, Saratoga County, New York","1577","142",
"1400000US36091062300","Census Tract 623, Saratoga County, New York","1062","95",
"1400000US36091062403","Census Tract 624.03, Saratoga County, New York","3478","152",
"1400000US36091062404","Census Tract 624.04, Saratoga County, New York","1297","83",
"1400000US36091062405","Census Tract 624.05, Saratoga County, New York","3506","157",
"1400000US36091062406","Census Tract 624.06, Saratoga County, New York","1604","99",
"1400000US36091062501","Census Tract 625.01, Saratoga County, New York","1819","52",
"1400000US36091062503","Census Tract 625.03, Saratoga County, New York","2133","67",
"1400000US36091062505","Census Tract 625.05, Saratoga County, New York","1657","83",
"1400000US36091062506","Census Tract 625.06, Saratoga County, New York","2159","83",
"1400000US36091062507","Census Tract 625.07, Saratoga County, New York","1748","73",
"1400000US36091062508","Census Tract 625.08, Saratoga County, New York","1813","57",
"1400000US36091062509","Census Tract 625.09, Saratoga County, New York","1470","53",
"1400000US36091062601","Census Tract 626.01, Saratoga County, New York","963","29",
"1400000US36091062602","Census Tract 626.02, Saratoga County, New York","2626","90",
"1400000US36091062700","Census Tract 627, Saratoga County, New York","2984","228",
"1400000US36091062800","Census Tract 628, Saratoga County, New York","1066","97",
"1400000US36093020101","Census Tract 201.01, Schenectady County, New York","1310","60",
"1400000US36093020102","Census Tract 201.02, Schenectady County, New York","1196","86",
"1400000US36093020200","Census Tract 202, Schenectady County, New York","1417","85",
"1400000US36093020300","Census Tract 203, Schenectady County, New York","690","50",
"1400000US36093020500","Census Tract 205, Schenectady County, New York","2218","116",
"1400000US36093020600","Census Tract 206, Schenectady County, New York","1383","83",
"1400000US36093020700","Census Tract 207, Schenectady County, New York","2292","159",
"1400000US36093020800","Census Tract 208, Schenectady County, New York","2020","114",
"1400000US36093020900","Census Tract 209, Schenectady County, New York","1691","133",
"1400000US36093021001","Census Tract 210.01, Schenectady County, New York","456","51",
"1400000US36093021002","Census Tract 210.02, Schenectady County, New York","1495","106",
"1400000US36093021200","Census Tract 212, Schenectady County, New York","1483","82",
"1400000US36093021400","Census Tract 214, Schenectady County, New York","1630","103",
"1400000US36093021500","Census Tract 215, Schenectady County, New York","1437","70",
"1400000US36093021600","Census Tract 216, Schenectady County, New York","1693","89",
"1400000US36093021700","Census Tract 217, Schenectady County, New York","1821","103",
"1400000US36093021800","Census Tract 218, Schenectady County, New York","3513","172",
"1400000US36093031900","Census Tract 319, Schenectady County, New York","3155","145",
"1400000US36093032000","Census Tract 320, Schenectady County, New York","2673","110",
"1400000US36093032101","Census Tract 321.01, Schenectady County, New York","2149","95",
"1400000US36093032102","Census Tract 321.02, Schenectady County, New York","656","45",
"1400000US36093032200","Census Tract 322, Schenectady County, New York","2468","168",
"1400000US36093032300","Census Tract 323, Schenectady County, New York","1420","130",
"1400000US36093032402","Census Tract 324.02, Schenectady County, New York","1513","68",
"1400000US36093032403","Census Tract 324.03, Schenectady County, New York","861","57",
"1400000US36093032404","Census Tract 324.04, Schenectady County, New York","3048","142",
"1400000US36093032502","Census Tract 325.02, Schenectady County, New York","1327","52",
"1400000US36093032503","Census Tract 325.03, Schenectady County, New York","1538","76",
"1400000US36093032504","Census Tract 325.04, Schenectady County, New York","897","40",
"1400000US36093032601","Census Tract 326.01, Schenectady County, New York","870","35",
"1400000US36093032602","Census Tract 326.02, Schenectady County, New York","2042","75",
"1400000US36093032700","Census Tract 327, Schenectady County, New York","1614","65",
"1400000US36093032901","Census Tract 329.01, Schenectady County, New York","1554","62",
"1400000US36093032902","Census Tract 329.02, Schenectady County, New York","1799","83",
"1400000US36093033002","Census Tract 330.02, Schenectady County, New York","895","57",
"1400000US36093033003","Census Tract 330.03, Schenectady County, New York","1679","79",
"1400000US36093033004","Census Tract 330.04, Schenectady County, New York","1207","73",
"1400000US36093033101","Census Tract 331.01, Schenectady County, New York","854","68",
"1400000US36093033102","Census Tract 331.02, Schenectady County, New York","2433","180",
"1400000US36093033200","Census Tract 332, Schenectady County, New York","1681","93",
"1400000US36093033300","Census Tract 333, Schenectady County, New York","979","38",
"1400000US36093033400","Census Tract 334, Schenectady County, New York","958","60",
"1400000US36093033500","Census Tract 335, Schenectady County, New York","1600","100",
"1400000US36095740100","Census Tract 7401, Schoharie County, New York","2317","138",
"1400000US36095740200","Census Tract 7402, Schoharie County, New York","2619","154",
"1400000US36095740300","Census Tract 7403, Schoharie County, New York","0","12",
"1400000US36095740400","Census Tract 7404, Schoharie County, New York","2650","75",
"1400000US36095740500","Census Tract 7405, Schoharie County, New York","2156","79",
"1400000US36095740600","Census Tract 7406, Schoharie County, New York","2221","59",
"1400000US36095740700","Census Tract 7407, Schoharie County, New York","2787","140",
"1400000US36095740800","Census Tract 7408, Schoharie County, New York","2738","71",
"1400000US36097950100","Census Tract 9501, Schuyler County, New York","2931","160",
"1400000US36097950200","Census Tract 9502, Schuyler County, New York","915","54",
"1400000US36097950300","Census Tract 9503, Schuyler County, New York","1967","67",
"1400000US36097950400","Census Tract 9504, Schuyler County, New York","1801","118",
"1400000US36097950500","Census Tract 9505, Schuyler County, New York","2181","74",
"1400000US36099950100","Census Tract 9501, Seneca County, New York","1020","53",
"1400000US36099950200","Census Tract 9502, Seneca County, New York","1178","75",
"1400000US36099950300","Census Tract 9503, Seneca County, New York","1754","87",
"1400000US36099950400","Census Tract 9504, Seneca County, New York","1330","95",
"1400000US36099950500","Census Tract 9505, Seneca County, New York","1614","106",
"1400000US36099950600","Census Tract 9506, Seneca County, New York","1855","147",
"1400000US36099950700","Census Tract 9507, Seneca County, New York","2023","163",
"1400000US36099950800","Census Tract 9508, Seneca County, New York","1919","118",
"1400000US36099950900","Census Tract 9509, Seneca County, New York","2372","94",
"1400000US36099951000","Census Tract 9510, Seneca County, New York","1296","57",
"1400000US36101960100","Census Tract 9601, Steuben County, New York","1250","39",
"1400000US36101960200","Census Tract 9602, Steuben County, New York","2113","79",
"1400000US36101960300","Census Tract 9603, Steuben County, New York","1239","54",
"1400000US36101960400","Census Tract 9604, Steuben County, New York","2135","105",
"1400000US36101960500","Census Tract 9605, Steuben County, New York","1369","50",
"1400000US36101960600","Census Tract 9606, Steuben County, New York","2035","113",
"1400000US36101960700","Census Tract 9607, Steuben County, New York","1485","94",
"1400000US36101960800","Census Tract 9608, Steuben County, New York","1358","71",
"1400000US36101960900","Census Tract 9609, Steuben County, New York","1173","65",
"1400000US36101961000","Census Tract 9610, Steuben County, New York","1876","52",
"1400000US36101961100","Census Tract 9611, Steuben County, New York","2258","115",
"1400000US36101961200","Census Tract 9612, Steuben County, New York","1903","136",
"1400000US36101961300","Census Tract 9613, Steuben County, New York","1885","155",
"1400000US36101961400","Census Tract 9614, Steuben County, New York","1510","49",
"1400000US36101961500","Census Tract 9615, Steuben County, New York","1687","38",
"1400000US36101961600","Census Tract 9616, Steuben County, New York","764","31",
"1400000US36101961700","Census Tract 9617, Steuben County, New York","1445","80",
"1400000US36101961800","Census Tract 9618, Steuben County, New York","1593","73",
"1400000US36101961900","Census Tract 9619, Steuben County, New York","1751","101",
"1400000US36101962000","Census Tract 9620, Steuben County, New York","2415","52",
"1400000US36101962100","Census Tract 9621, Steuben County, New York","1417","63",
"1400000US36101962200","Census Tract 9622, Steuben County, New York","1174","47",
"1400000US36101962300","Census Tract 9623, Steuben County, New York","3606","161",
"1400000US36101962400","Census Tract 9624, Steuben County, New York","1515","66",
"1400000US36101962500","Census Tract 9625, Steuben County, New York","1228","57",
"1400000US36101962600","Census Tract 9626, Steuben County, New York","1193","62",
"1400000US36101962700","Census Tract 9627, Steuben County, New York","1667","87",
"1400000US36101962800","Census Tract 9628, Steuben County, New York","1583","67",
"1400000US36101962900","Census Tract 9629, Steuben County, New York","1240","47",
"1400000US36101963000","Census Tract 9630, Steuben County, New York","1718","48",
"1400000US36103110101","Census Tract 1101.01, Suffolk County, New York","1421","94",
"1400000US36103110102","Census Tract 1101.02, Suffolk County, New York","1885","34",
"1400000US36103110200","Census Tract 1102, Suffolk County, New York","2280","38",
"1400000US36103110300","Census Tract 1103, Suffolk County, New York","2189","56",
"1400000US36103110401","Census Tract 1104.01, Suffolk County, New York","1013","36",
"1400000US36103110402","Census Tract 1104.02, Suffolk County, New York","1320","23",
"1400000US36103110501","Census Tract 1105.01, Suffolk County, New York","1169","21",
"1400000US36103110502","Census Tract 1105.02, Suffolk County, New York","1059","37",
"1400000US36103110600","Census Tract 1106, Suffolk County, New York","3207","205",
"1400000US36103110801","Census Tract 1108.01, Suffolk County, New York","919","17",
"1400000US36103110803","Census Tract 1108.03, Suffolk County, New York","2196","42",
"1400000US36103110901","Census Tract 1109.01, Suffolk County, New York","1223","109",
"1400000US36103110902","Census Tract 1109.02, Suffolk County, New York","1538","42",
"1400000US36103111001","Census Tract 1110.01, Suffolk County, New York","949","23",
"1400000US36103111002","Census Tract 1110.02, Suffolk County, New York","2125","59",
"1400000US36103111100","Census Tract 1111, Suffolk County, New York","2640","107",
"1400000US36103111201","Census Tract 1112.01, Suffolk County, New York","1216","58",
"1400000US36103111202","Census Tract 1112.02, Suffolk County, New York","1742","39",
"1400000US36103111300","Census Tract 1113, Suffolk County, New York","1684","58",
"1400000US36103111401","Census Tract 1114.01, Suffolk County, New York","509","24",
"1400000US36103111402","Census Tract 1114.02, Suffolk County, New York","1838","53",
"1400000US36103111503","Census Tract 1115.03, Suffolk County, New York","1776","27",
"1400000US36103111504","Census Tract 1115.04, Suffolk County, New York","487","14",
"1400000US36103111505","Census Tract 1115.05, Suffolk County, New York","2120","51",
"1400000US36103111506","Census Tract 1115.06, Suffolk County, New York","1127","27",
"1400000US36103111601","Census Tract 1116.01, Suffolk County, New York","1524","32",
"1400000US36103111602","Census Tract 1116.02, Suffolk County, New York","1200","32",
"1400000US36103111701","Census Tract 1117.01, Suffolk County, New York","2169","45",
"1400000US36103111703","Census Tract 1117.03, Suffolk County, New York","1109","49",
"1400000US36103111704","Census Tract 1117.04, Suffolk County, New York","1167","36",
"1400000US36103111801","Census Tract 1118.01, Suffolk County, New York","2131","36",
"1400000US36103111802","Census Tract 1118.02, Suffolk County, New York","979","35",
"1400000US36103111803","Census Tract 1118.03, Suffolk County, New York","923","36",
"1400000US36103111804","Census Tract 1118.04, Suffolk County, New York","803","16",
"1400000US36103111900","Census Tract 1119, Suffolk County, New York","2049","65",
"1400000US36103112001","Census Tract 1120.01, Suffolk County, New York","1767","35",
"1400000US36103112002","Census Tract 1120.02, Suffolk County, New York","1854","57",
"1400000US36103112102","Census Tract 1121.02, Suffolk County, New York","1309","27",
"1400000US36103112103","Census Tract 1121.03, Suffolk County, New York","1613","55",
"1400000US36103112104","Census Tract 1121.04, Suffolk County, New York","791","35",
"1400000US36103112204","Census Tract 1122.04, Suffolk County, New York","1367","28",
"1400000US36103112206","Census Tract 1122.06, Suffolk County, New York","3445","49",
"1400000US36103112210","Census Tract 1122.10, Suffolk County, New York","2207","61",
"1400000US36103112211","Census Tract 1122.11, Suffolk County, New York","1491","25",
"1400000US36103112212","Census Tract 1122.12, Suffolk County, New York","1077","21",
"1400000US36103112213","Census Tract 1122.13, Suffolk County, New York","1729","51",
"1400000US36103112214","Census Tract 1122.14, Suffolk County, New York","2823","87",
"1400000US36103122300","Census Tract 1223, Suffolk County, New York","1209","34",
"1400000US36103122403","Census Tract 1224.03, Suffolk County, New York","815","33",
"1400000US36103122404","Census Tract 1224.04, Suffolk County, New York","1052","37",
"1400000US36103122405","Census Tract 1224.05, Suffolk County, New York","926","45",
"1400000US36103122406","Census Tract 1224.06, Suffolk County, New York","1408","61",
"1400000US36103122501","Census Tract 1225.01, Suffolk County, New York","1327","52",
"1400000US36103122502","Census Tract 1225.02, Suffolk County, New York","1217","56",
"1400000US36103122601","Census Tract 1226.01, Suffolk County, New York","1890","55",
"1400000US36103122602","Census Tract 1226.02, Suffolk County, New York","1500","74",
"1400000US36103122603","Census Tract 1226.03, Suffolk County, New York","1912","53",
"1400000US36103122704","Census Tract 1227.04, Suffolk County, New York","784","26",
